session_id,visitor_id,site_id,timestamp,device,source,converted,session_duration,pages_viewed,bounce_rate,scroll_depth,clicks,events_count,revenue,is_bot,is_fraud
s_004916,u_001319,site_001,2026-04-01 15:26:35,mobile,linkedin,False,273,5,0,100,1,5,0,False,False
s_004917,u_002894,site_001,2026-04-01 06:27:38,tablet,instagram,True,341,6,0,49,4,18,201,False,False
s_004918,u_000757,site_001,2026-04-01 19:58:04,mobile,linkedin,False,495,3,0,97,6,9,0,False,False
s_004919,u_002924,site_002,2026-04-01 12:34:26,mobile,direct,False,168,5,0,85,3,9,0,False,False
s_004920,u_002978,site_001,2026-04-01 04:57:26,mobile,facebook,False,545,3,0,77,8,12,0,False,False
s_004921,u_000755,site_002,2026-04-01 19:50:27,desktop,google,False,302,3,0,66,4,11,0,False,False
s_004922,u_001149,site_002,2026-04-01 15:13:29,desktop,direct,False,23,6,0,55,7,3,0,False,False
s_004923,u_000281,site_002,2026-04-01 23:05:39,tablet,facebook,False,416,6,0,32,7,13,0,False,False
s_004924,u_000537,site_001,2026-04-01 22:02:48,mobile,linkedin,True,373,5,0,50,6,11,177,False,False
s_004925,u_000932,site_002,2026-04-01 13:46:59,mobile,instagram,False,88,3,0,83,7,18,0,False,False
s_004926,u_002068,site_001,2026-04-01 17:59:33,tablet,facebook,False,23,6,0,21,8,16,0,False,False
s_004927,u_002734,site_001,2026-04-01 12:26:27,mobile,direct,False,289,5,0,18,3,15,0,False,False
s_004928,u_001609,site_001,2026-04-01 01:53:09,mobile,facebook,False,395,5,0,87,0,15,0,False,False
s_004929,u_000535,site_001,2026-04-01 16:53:17,tablet,linkedin,False,539,6,0,26,8,14,0,False,False
s_004930,u_001918,site_001,2026-04-01 16:56:55,mobile,direct,False,157,4,0,23,7,6,0,False,False
s_004931,u_000551,site_001,2026-04-01 12:41:30,desktop,facebook,False,493,6,0,95,10,12,0,False,False
s_004932,u_000621,site_001,2026-04-01 01:27:18,mobile,instagram,True,531,3,0,17,7,4,154,False,False
s_004933,u_001004,site_001,2026-04-01 17:18:46,desktop,direct,False,103,2,0,18,10,2,0,False,False
s_004934,u_002214,site_002,2026-04-01 17:57:46,desktop,facebook,False,11,2,0,75,11,14,0,True,False
s_004935,u_002098,site_001,2026-04-01 13:41:33,mobile,direct,False,536,6,0,85,10,7,0,False,False
s_004936,u_001773,site_001,2026-04-01 23:00:40,tablet,google,False,562,3,0,62,2,7,0,False,False
s_004937,u_002658,site_002,2026-04-01 21:28:17,tablet,instagram,False,236,1,1,81,0,3,0,False,False
s_004938,u_002337,site_001,2026-04-01 16:25:00,tablet,google,False,483,4,0,19,10,18,0,False,False
s_004939,u_000884,site_002,2026-04-01 07:21:36,desktop,linkedin,False,22,4,0,45,0,13,0,False,False
s_004940,u_002205,site_001,2026-04-01 05:13:20,desktop,direct,False,493,3,0,88,2,6,0,False,False
s_004941,u_002491,site_002,2026-04-01 21:06:09,tablet,direct,False,145,3,0,47,0,16,0,False,False
s_004942,u_000535,site_002,2026-04-01 17:56:29,desktop,instagram,False,75,4,0,19,7,16,0,False,False
s_004943,u_001157,site_002,2026-04-01 10:11:16,desktop,instagram,False,236,1,1,95,10,6,0,False,False
s_004944,u_002133,site_001,2026-04-01 18:00:43,tablet,facebook,False,426,5,0,84,10,10,0,False,False
s_004945,u_002219,site_001,2026-04-01 09:16:04,desktop,instagram,True,288,4,0,12,7,16,298,False,False
s_004946,u_000205,site_001,2026-04-01 17:31:02,tablet,google,False,593,6,0,72,1,16,0,False,False
s_004947,u_002739,site_001,2026-04-01 20:17:06,tablet,linkedin,False,438,1,1,21,10,20,0,False,False
s_004948,u_002455,site_002,2026-04-01 23:12:51,desktop,facebook,False,88,3,0,60,7,14,0,False,False
s_004949,u_001193,site_002,2026-04-01 17:22:25,mobile,linkedin,True,125,6,0,22,11,6,304,True,False
s_004950,u_002168,site_002,2026-04-01 20:10:11,desktop,google,False,255,1,1,38,9,10,0,False,False
s_004951,u_002758,site_002,2026-04-01 07:27:24,desktop,direct,False,542,3,0,24,4,6,0,False,False
s_004952,u_002159,site_002,2026-04-01 20:34:07,mobile,google,False,123,1,1,85,4,4,0,False,False
s_004953,u_000422,site_002,2026-04-01 09:51:39,mobile,google,False,484,4,0,72,8,17,0,False,False
s_004954,u_002747,site_001,2026-04-01 09:22:49,desktop,linkedin,False,124,6,0,91,2,15,0,False,False
s_004955,u_000067,site_001,2026-04-01 12:49:02,desktop,direct,False,18,5,0,83,1,1,0,False,False
s_004956,u_002824,site_001,2026-04-01 13:36:20,mobile,google,False,328,5,0,21,12,12,0,True,False
s_004957,u_000619,site_002,2026-04-01 12:54:59,desktop,facebook,False,502,6,0,39,2,1,0,False,False
s_004958,u_001058,site_001,2026-04-01 12:52:12,tablet,linkedin,False,111,6,0,71,6,15,0,False,False
s_004959,u_000889,site_002,2026-04-01 20:40:44,mobile,direct,True,398,5,0,93,5,17,364,False,False
s_004960,u_002440,site_001,2026-04-01 06:25:56,mobile,instagram,False,272,4,0,78,3,13,0,False,False
s_004961,u_002784,site_002,2026-04-01 04:11:57,tablet,facebook,False,49,2,0,51,10,3,0,False,False
s_004962,u_001986,site_001,2026-04-01 17:50:43,mobile,linkedin,False,212,5,0,88,2,7,0,False,False
s_004963,u_001064,site_002,2026-04-01 19:29:34,desktop,instagram,False,182,6,0,72,9,9,0,False,False
s_004964,u_000367,site_002,2026-04-01 11:13:33,mobile,direct,False,154,6,0,95,6,13,0,False,False
s_004965,u_002210,site_001,2026-04-01 03:42:06,tablet,direct,False,133,2,0,19,3,13,0,False,False
s_004966,u_001887,site_001,2026-04-01 21:24:08,tablet,linkedin,False,465,2,0,91,3,14,0,False,False
s_004967,u_000444,site_001,2026-04-01 22:18:41,mobile,instagram,False,331,5,0,40,3,20,0,False,False
s_004968,u_001536,site_002,2026-04-01 14:14:50,mobile,direct,False,348,4,0,91,8,15,0,False,False
s_004969,u_001757,site_001,2026-04-01 09:19:17,tablet,instagram,False,346,5,0,69,9,9,0,False,False
s_004970,u_000704,site_001,2026-04-01 04:48:35,desktop,facebook,False,159,3,0,40,12,11,0,True,False
s_004971,u_000134,site_001,2026-04-01 20:58:16,mobile,linkedin,False,58,2,0,33,10,2,0,False,False
s_004972,u_002453,site_002,2026-04-01 07:58:51,mobile,instagram,True,328,5,0,66,5,17,207,False,False
s_004973,u_002091,site_002,2026-04-01 05:24:17,desktop,instagram,False,561,1,1,64,12,8,0,True,False
s_004974,u_002416,site_002,2026-04-01 13:17:42,mobile,facebook,False,415,1,1,29,0,6,0,False,False
s_004975,u_001915,site_001,2026-04-01 16:58:14,mobile,linkedin,False,34,3,0,84,8,13,0,False,False
s_004976,u_001513,site_002,2026-04-01 07:03:38,mobile,facebook,False,393,1,1,61,8,2,0,False,False
s_004977,u_001742,site_001,2026-04-01 17:13:00,tablet,linkedin,False,285,4,0,91,5,11,0,False,False
s_004978,u_000170,site_001,2026-04-01 01:25:25,tablet,linkedin,True,430,6,0,21,9,4,400,False,False
s_004979,u_000008,site_002,2026-04-01 09:28:08,tablet,direct,False,349,2,0,87,12,3,0,True,False
s_004980,u_002339,site_002,2026-04-01 01:03:20,tablet,google,False,220,5,0,29,11,18,0,True,False
s_004981,u_001105,site_001,2026-04-01 09:03:55,mobile,direct,True,317,4,0,13,4,4,463,False,False
s_004982,u_001198,site_002,2026-04-01 20:28:17,tablet,google,False,303,5,0,50,12,4,0,True,False
s_004983,u_001454,site_002,2026-04-01 22:46:35,tablet,linkedin,False,80,5,0,87,1,16,0,False,False
s_004984,u_002298,site_002,2026-04-01 19:32:01,desktop,linkedin,True,238,4,0,89,11,17,110,True,False
s_004985,u_000449,site_002,2026-04-01 19:29:37,desktop,direct,False,394,6,0,35,3,20,0,False,False
s_004986,u_000734,site_001,2026-04-01 00:56:12,mobile,instagram,True,176,4,0,87,8,5,120,False,False
s_004987,u_001739,site_001,2026-04-01 17:05:12,tablet,google,True,174,6,0,11,11,1,434,True,False
s_004988,u_000357,site_001,2026-04-01 20:07:44,mobile,instagram,False,36,5,0,24,9,19,0,False,False
s_004989,u_001480,site_002,2026-04-01 20:43:58,mobile,instagram,False,433,6,0,66,12,13,0,True,False
s_004990,u_002683,site_001,2026-04-01 08:33:04,tablet,instagram,False,509,6,0,37,11,15,0,True,False
s_004991,u_001097,site_001,2026-04-01 09:36:12,tablet,facebook,False,141,4,0,20,7,4,0,False,False
s_004992,u_001612,site_001,2026-04-01 07:54:14,desktop,facebook,False,54,6,0,47,1,16,0,False,False
s_004993,u_002329,site_001,2026-04-01 19:40:44,desktop,facebook,False,51,5,0,27,12,5,0,True,False
s_004994,u_000619,site_002,2026-04-01 22:11:14,tablet,google,False,117,3,0,75,4,5,0,False,False
s_004995,u_000968,site_002,2026-04-01 18:39:25,tablet,direct,False,323,1,1,10,4,14,0,False,False
s_004996,u_001902,site_002,2026-04-01 07:35:14,desktop,direct,False,270,5,0,77,11,6,0,True,False
s_004997,u_001988,site_001,2026-04-01 13:07:32,tablet,instagram,False,67,1,1,49,10,2,0,False,False
s_004998,u_002753,site_001,2026-04-01 20:47:39,tablet,instagram,True,463,5,0,43,8,15,243,False,False
s_004999,u_001714,site_001,2026-04-01 17:25:11,desktop,google,False,559,6,0,69,7,4,0,False,False
s_005000,u_000474,site_001,2026-04-01 12:51:47,desktop,facebook,False,70,2,0,82,12,16,0,True,False
s_005001,u_000666,site_001,2026-04-01 10:21:57,tablet,facebook,False,93,4,0,77,10,8,0,False,False
s_005002,u_001099,site_001,2026-04-01 12:03:33,desktop,linkedin,True,240,4,0,47,7,12,175,False,False
s_005003,u_001653,site_002,2026-04-01 13:37:53,mobile,instagram,False,497,4,0,78,10,13,0,False,False
s_005004,u_000186,site_002,2026-04-01 13:01:14,desktop,linkedin,False,145,4,0,34,5,19,0,False,False
s_005005,u_002482,site_002,2026-04-01 08:59:19,desktop,google,False,32,3,0,36,3,17,0,False,False
s_005006,u_000651,site_002,2026-04-01 08:36:30,desktop,linkedin,False,529,2,0,18,3,12,0,False,False
s_005007,u_000639,site_002,2026-04-01 17:50:49,mobile,google,True,506,5,0,77,10,2,220,False,False
s_005008,u_001254,site_001,2026-04-01 13:53:51,mobile,direct,False,222,5,0,10,0,4,0,False,False
s_005009,u_002145,site_001,2026-04-01 03:18:46,desktop,google,False,86,5,0,37,10,16,0,False,False
s_005010,u_002295,site_002,2026-04-01 11:18:55,mobile,direct,True,399,5,0,11,5,12,155,False,False
s_005011,u_001134,site_001,2026-04-01 17:59:10,mobile,facebook,False,261,2,0,57,11,14,0,True,False
s_005012,u_000185,site_001,2026-04-01 21:54:59,mobile,instagram,False,474,1,1,18,12,14,0,True,False
s_005013,u_000630,site_002,2026-04-01 20:57:47,mobile,facebook,False,439,6,0,62,10,17,0,False,False
s_005014,u_001529,site_001,2026-04-01 16:19:41,mobile,linkedin,False,249,3,0,12,1,2,0,False,False
s_005015,u_001503,site_001,2026-04-01 15:09:10,tablet,linkedin,False,379,2,0,35,1,14,0,False,False
s_005016,u_002365,site_001,2026-04-01 23:41:58,desktop,google,False,402,4,0,64,5,11,0,False,False
s_005017,u_000344,site_002,2026-04-01 06:54:18,desktop,facebook,False,546,1,1,11,9,7,0,False,False
s_005018,u_000711,site_002,2026-04-01 21:15:07,tablet,instagram,False,513,2,0,92,11,20,0,True,False
s_005019,u_000373,site_001,2026-04-01 06:20:36,tablet,google,False,440,1,1,82,10,4,0,False,False
s_005020,u_002990,site_002,2026-04-01 01:47:21,tablet,instagram,False,104,6,0,41,8,10,0,False,False
s_005021,u_002648,site_002,2026-04-01 15:53:34,tablet,linkedin,False,266,4,0,13,4,5,0,False,False
s_005022,u_002512,site_002,2026-04-01 21:23:00,tablet,linkedin,False,122,1,1,100,1,8,0,False,False
s_005023,u_002494,site_002,2026-04-01 01:40:39,desktop,facebook,False,356,2,0,60,11,4,0,True,False
s_005024,u_001513,site_002,2026-04-01 12:36:38,tablet,facebook,False,195,3,0,80,12,11,0,True,False
s_005025,u_002884,site_002,2026-04-01 08:49:18,mobile,facebook,True,455,3,0,92,12,15,311,True,False
s_005026,u_000645,site_002,2026-04-01 18:54:40,mobile,linkedin,True,350,4,0,45,12,9,483,True,False
s_005027,u_002596,site_002,2026-04-01 08:15:27,mobile,google,False,513,2,0,46,7,3,0,False,False
s_005028,u_001409,site_001,2026-04-01 16:40:13,desktop,instagram,False,17,2,0,75,12,14,0,True,False
s_005029,u_002411,site_001,2026-04-01 08:29:47,mobile,direct,False,22,6,0,75,6,16,0,False,False
s_005030,u_002255,site_002,2026-04-01 14:04:02,desktop,instagram,False,424,2,0,16,0,14,0,False,False
s_005031,u_000297,site_002,2026-04-01 06:09:05,mobile,linkedin,False,419,4,0,91,0,14,0,False,False
s_005032,u_002373,site_001,2026-04-01 20:44:46,mobile,google,False,403,2,0,63,1,12,0,False,False
s_005033,u_000166,site_002,2026-04-01 02:46:35,mobile,linkedin,False,147,4,0,43,5,5,0,False,False
s_005034,u_002670,site_002,2026-04-01 13:57:01,tablet,facebook,False,589,5,0,52,0,13,0,False,False
s_005035,u_002303,site_002,2026-04-01 03:37:39,tablet,instagram,False,65,4,0,62,8,16,0,False,False
s_005036,u_001911,site_001,2026-04-01 16:04:23,mobile,google,False,313,5,0,30,1,10,0,False,False
s_005037,u_000511,site_001,2026-04-01 19:19:51,desktop,instagram,False,142,3,0,99,1,7,0,False,False
s_005038,u_002113,site_001,2026-04-01 23:45:25,mobile,direct,False,91,4,0,57,3,2,0,False,False
s_005039,u_002386,site_001,2026-04-01 19:57:09,desktop,google,False,391,3,0,62,0,16,0,False,False
s_005040,u_001986,site_001,2026-04-01 10:02:32,desktop,instagram,False,220,4,0,23,9,12,0,False,False
s_005041,u_002200,site_001,2026-04-01 21:00:25,desktop,instagram,False,307,3,0,42,3,10,0,False,False
s_005042,u_000417,site_002,2026-04-01 08:51:55,tablet,google,False,152,4,0,52,6,8,0,False,False
s_005043,u_001935,site_002,2026-04-01 04:24:43,desktop,linkedin,False,318,3,0,77,3,13,0,False,False
s_005044,u_001835,site_002,2026-04-01 21:39:27,mobile,facebook,False,199,2,0,70,11,9,0,True,False
s_005045,u_001637,site_001,2026-04-01 19:30:21,mobile,instagram,False,205,2,0,67,8,11,0,False,False
s_005046,u_001781,site_002,2026-04-01 01:58:22,tablet,instagram,False,309,3,0,20,4,6,0,False,False
s_005047,u_001431,site_002,2026-04-01 00:05:17,tablet,instagram,False,592,5,0,35,4,4,0,False,False
s_005048,u_001153,site_002,2026-04-01 09:20:07,desktop,linkedin,False,242,4,0,82,5,13,0,False,False
s_005049,u_002721,site_002,2026-04-01 00:00:13,tablet,google,False,499,1,1,26,11,13,0,True,False
s_005050,u_000846,site_001,2026-04-01 19:18:09,mobile,google,False,50,2,0,46,12,20,0,True,False
s_005051,u_000300,site_002,2026-04-01 08:30:36,mobile,instagram,False,561,4,0,21,12,10,0,True,False
s_005052,u_000730,site_001,2026-04-01 09:18:33,mobile,facebook,False,462,5,0,81,2,1,0,False,False
s_005053,u_001774,site_001,2026-04-01 09:50:03,tablet,instagram,False,366,2,0,81,5,20,0,False,False
s_005054,u_000478,site_001,2026-04-01 12:24:22,mobile,instagram,False,290,2,0,93,11,13,0,True,False
s_005055,u_001058,site_001,2026-04-01 02:31:44,tablet,google,False,344,6,0,73,8,10,0,False,False
s_005056,u_001077,site_001,2026-04-01 11:59:39,tablet,facebook,False,114,1,1,43,1,2,0,False,False
s_005057,u_001801,site_001,2026-04-01 14:47:41,desktop,direct,False,461,6,0,98,2,7,0,False,False
s_005058,u_002919,site_002,2026-04-01 09:56:17,desktop,facebook,False,211,2,0,72,11,19,0,True,False
s_005059,u_002602,site_002,2026-04-01 09:36:14,tablet,instagram,False,164,2,0,13,0,14,0,False,False
s_005060,u_001174,site_002,2026-04-01 08:03:23,tablet,instagram,False,409,2,0,61,3,6,0,False,False
s_005061,u_001440,site_001,2026-04-01 15:09:47,tablet,direct,False,288,5,0,78,10,19,0,False,False
s_005062,u_001029,site_002,2026-04-01 02:18:33,desktop,google,False,383,5,0,45,4,20,0,False,False
s_005063,u_001883,site_001,2026-04-01 01:06:02,desktop,google,False,121,2,0,56,2,2,0,False,False
s_005064,u_001068,site_002,2026-04-01 01:34:39,tablet,facebook,False,140,3,0,47,1,7,0,False,False
s_005065,u_001399,site_002,2026-04-01 15:43:56,desktop,linkedin,False,594,2,0,89,0,12,0,False,False
s_005066,u_002040,site_001,2026-04-01 04:54:12,desktop,instagram,False,368,1,1,64,2,18,0,False,False
s_005067,u_002682,site_002,2026-04-01 13:54:24,tablet,facebook,False,9,2,0,48,0,15,0,True,False
s_005068,u_002279,site_002,2026-04-01 08:05:02,mobile,facebook,False,270,3,0,87,2,20,0,False,False
s_005069,u_000925,site_002,2026-04-01 20:33:21,tablet,google,False,483,5,0,100,3,2,0,False,False
s_005070,u_000080,site_002,2026-04-01 16:33:21,mobile,linkedin,False,157,6,0,72,1,5,0,False,False
s_005071,u_001175,site_001,2026-04-01 21:16:57,tablet,direct,False,506,2,0,14,10,2,0,False,False
s_005072,u_002913,site_002,2026-04-01 17:59:44,mobile,instagram,False,14,3,0,59,7,9,0,False,False
s_005073,u_002609,site_002,2026-04-01 02:48:36,mobile,direct,False,98,3,0,67,4,1,0,False,False
s_005074,u_002322,site_001,2026-04-01 13:44:28,mobile,instagram,False,517,6,0,86,1,16,0,False,False
s_005075,u_001498,site_001,2026-04-01 05:09:38,desktop,facebook,False,21,1,1,78,0,5,0,False,False
s_005076,u_002812,site_001,2026-04-01 16:38:34,tablet,linkedin,False,204,4,0,79,1,20,0,False,False
s_005077,u_002308,site_001,2026-04-01 21:34:09,desktop,facebook,False,115,3,0,91,1,13,0,False,False
s_005078,u_000816,site_001,2026-04-01 20:04:16,desktop,instagram,False,380,3,0,77,3,9,0,False,False
s_005079,u_002860,site_001,2026-04-01 13:47:40,mobile,direct,False,44,2,0,66,9,17,0,False,False
s_005080,u_000371,site_001,2026-04-01 10:36:52,desktop,linkedin,False,246,6,0,97,7,13,0,False,False
s_005081,u_001293,site_002,2026-04-01 03:18:03,mobile,google,False,463,2,0,18,2,11,0,False,False
s_005082,u_000797,site_001,2026-04-01 04:54:41,tablet,direct,False,9,3,0,55,5,5,0,True,False
s_005083,u_000724,site_001,2026-04-01 21:20:54,mobile,instagram,False,192,5,0,50,10,16,0,False,False
s_005084,u_002292,site_002,2026-04-01 03:24:10,tablet,facebook,False,331,5,0,49,8,12,0,False,False
s_005085,u_000268,site_002,2026-04-01 14:28:53,desktop,direct,False,544,6,0,59,11,9,0,True,False
s_005086,u_001976,site_002,2026-04-01 08:02:13,desktop,instagram,False,289,6,0,89,5,20,0,False,False
s_005087,u_002861,site_001,2026-04-01 03:03:16,mobile,facebook,False,426,6,0,12,2,7,0,False,False
s_005088,u_001387,site_001,2026-04-01 01:32:48,desktop,google,False,164,3,0,32,10,7,0,False,False
s_005089,u_001803,site_002,2026-04-01 20:48:05,mobile,google,False,220,4,0,57,5,5,0,False,False
s_005090,u_002427,site_002,2026-04-01 02:08:01,tablet,instagram,False,52,5,0,11,1,4,0,False,False
s_005091,u_001535,site_002,2026-04-01 23:42:52,desktop,linkedin,False,76,5,0,48,11,9,0,True,False
s_005092,u_001992,site_002,2026-04-01 13:24:22,tablet,google,False,470,5,0,77,10,5,0,False,False
s_005093,u_000170,site_001,2026-04-01 10:02:40,desktop,direct,False,253,3,0,35,1,11,0,False,False
s_005094,u_001047,site_002,2026-04-01 02:37:07,desktop,instagram,False,592,3,0,26,11,12,0,True,False
s_005095,u_002255,site_002,2026-04-01 20:32:48,mobile,facebook,False,300,2,0,74,10,7,0,False,False
s_005096,u_000879,site_002,2026-04-01 01:59:15,tablet,google,False,116,1,1,26,10,7,0,False,False
s_005097,u_002937,site_002,2026-04-01 10:35:53,mobile,instagram,False,229,3,0,32,2,1,0,False,False
s_005098,u_002867,site_001,2026-04-01 23:45:03,mobile,instagram,False,263,6,0,42,10,18,0,False,False
s_005099,u_001492,site_002,2026-04-01 12:43:09,desktop,linkedin,False,308,3,0,60,3,16,0,False,False
s_005100,u_000308,site_002,2026-04-01 19:46:17,tablet,google,False,444,1,1,83,5,4,0,False,False
s_005101,u_002747,site_002,2026-04-01 03:53:14,mobile,direct,False,385,1,1,41,0,3,0,False,False
s_005102,u_001548,site_001,2026-04-01 06:50:44,mobile,direct,False,201,2,0,44,10,18,0,False,False
s_005103,u_002123,site_001,2026-04-01 20:25:30,mobile,linkedin,False,246,5,0,36,4,4,0,False,False
s_005104,u_000615,site_002,2026-04-01 22:19:07,mobile,linkedin,False,98,3,0,78,3,16,0,False,False
s_005105,u_002664,site_001,2026-04-01 04:19:14,tablet,google,False,454,3,0,44,2,9,0,False,False
s_005106,u_001027,site_001,2026-04-01 07:09:19,desktop,direct,False,43,3,0,54,12,9,0,True,False
s_005107,u_001364,site_001,2026-04-01 20:25:00,mobile,direct,False,577,3,0,46,1,18,0,False,False
s_005108,u_002500,site_001,2026-04-01 08:03:34,desktop,google,False,113,4,0,72,11,12,0,True,False
s_005109,u_001241,site_001,2026-04-01 20:45:45,desktop,linkedin,False,277,5,0,62,5,6,0,False,False
s_005110,u_001311,site_001,2026-04-01 14:05:13,mobile,google,False,271,2,0,87,0,7,0,False,False
s_005111,u_001173,site_002,2026-04-01 06:58:39,mobile,instagram,True,523,6,0,40,6,20,55,False,False
s_005112,u_001888,site_001,2026-04-01 13:06:32,desktop,google,False,355,1,1,57,8,19,0,False,False
s_005113,u_001196,site_002,2026-04-01 09:21:00,desktop,google,False,24,1,1,68,7,14,0,False,False
s_005114,u_002618,site_001,2026-04-01 12:24:11,mobile,direct,False,204,2,0,68,12,6,0,True,False
s_005115,u_000457,site_002,2026-04-01 00:47:11,tablet,linkedin,False,7,6,0,82,10,18,0,True,False
s_005116,u_000742,site_001,2026-04-01 13:47:52,mobile,direct,False,431,2,0,54,11,16,0,True,False
s_005117,u_000431,site_001,2026-04-01 20:48:06,mobile,facebook,False,326,5,0,11,1,9,0,False,False
s_005118,u_000459,site_002,2026-04-01 20:12:23,desktop,linkedin,False,168,2,0,21,2,13,0,False,False
s_005119,u_002074,site_001,2026-04-01 07:05:04,tablet,linkedin,False,528,4,0,70,4,3,0,False,False
s_005120,u_000155,site_001,2026-04-01 19:30:24,tablet,instagram,False,533,1,1,14,6,1,0,False,False
s_005121,u_002040,site_002,2026-04-01 07:57:05,desktop,direct,False,503,4,0,37,3,4,0,False,False
s_005122,u_002354,site_001,2026-04-01 16:20:38,tablet,instagram,False,90,3,0,80,1,6,0,False,False
s_005123,u_000806,site_001,2026-04-01 05:30:59,tablet,facebook,False,367,6,0,59,7,14,0,False,False
s_005124,u_000771,site_002,2026-04-01 03:28:03,desktop,linkedin,False,406,4,0,54,9,13,0,False,False
s_005125,u_000708,site_002,2026-04-01 08:16:14,mobile,linkedin,False,407,4,0,58,7,1,0,False,False
s_005126,u_002328,site_001,2026-04-01 20:12:41,tablet,instagram,False,130,1,1,100,2,16,0,False,False
s_005127,u_002549,site_002,2026-04-01 02:37:05,tablet,direct,False,341,4,0,89,12,9,0,True,False
s_005128,u_000898,site_001,2026-04-01 18:54:09,tablet,google,False,438,3,0,53,10,1,0,False,False
s_005129,u_002226,site_001,2026-04-01 16:57:27,tablet,google,False,468,3,0,68,7,13,0,False,False
s_005130,u_000338,site_002,2026-04-01 08:29:52,desktop,linkedin,False,597,4,0,84,3,7,0,False,False
s_005131,u_000912,site_001,2026-04-01 17:10:36,desktop,google,False,468,2,0,26,9,15,0,False,False
s_005132,u_001854,site_001,2026-04-01 05:16:16,mobile,linkedin,False,263,3,0,39,6,10,0,False,False
s_005133,u_000320,site_001,2026-04-01 15:18:40,desktop,instagram,False,150,5,0,15,1,2,0,False,False
s_005134,u_002283,site_002,2026-04-01 00:44:56,mobile,instagram,False,403,4,0,71,12,8,0,True,False
s_005135,u_001180,site_002,2026-04-01 22:37:19,tablet,linkedin,False,166,6,0,65,4,17,0,False,False
s_005136,u_002742,site_001,2026-04-01 06:14:06,tablet,google,True,266,6,0,96,10,3,242,False,False
s_005137,u_002285,site_001,2026-04-01 16:48:11,desktop,instagram,False,36,4,0,55,10,9,0,False,False
s_005138,u_002970,site_002,2026-04-01 05:46:01,mobile,google,False,158,4,0,40,5,1,0,False,False
s_005139,u_000691,site_001,2026-04-01 09:22:35,tablet,google,False,38,5,0,54,7,20,0,False,False
s_005140,u_001751,site_002,2026-04-01 10:34:02,desktop,instagram,False,29,1,1,40,2,5,0,False,False
s_005141,u_000851,site_001,2026-04-01 08:32:12,tablet,facebook,False,538,1,1,31,6,8,0,False,False
s_005142,u_002518,site_002,2026-04-01 23:05:16,tablet,instagram,False,92,2,0,78,2,10,0,False,False
s_005143,u_000771,site_001,2026-04-01 13:28:46,tablet,linkedin,False,10,3,0,72,9,14,0,False,False
s_005144,u_002165,site_002,2026-04-01 23:41:27,mobile,instagram,False,216,4,0,18,3,7,0,False,False
s_005145,u_001725,site_001,2026-04-01 02:02:23,mobile,instagram,False,121,4,0,59,12,1,0,True,False
s_005146,u_001826,site_001,2026-04-01 06:04:00,tablet,instagram,False,194,4,0,23,9,18,0,False,False
s_005147,u_001711,site_002,2026-04-01 14:14:54,tablet,direct,False,47,6,0,27,1,6,0,False,False
s_005148,u_002582,site_002,2026-04-01 21:39:16,desktop,linkedin,True,323,5,0,39,10,19,100,False,False
s_005149,u_000389,site_001,2026-04-01 13:46:52,tablet,instagram,False,453,3,0,68,1,9,0,False,False
s_005150,u_000903,site_001,2026-04-01 03:54:16,mobile,direct,False,129,3,0,94,11,3,0,True,False
s_005151,u_000399,site_002,2026-04-01 20:34:12,mobile,instagram,False,186,1,1,26,5,10,0,False,False
s_005152,u_002527,site_001,2026-04-01 02:08:16,desktop,linkedin,False,84,1,1,22,8,2,0,False,False
s_005153,u_000561,site_001,2026-04-01 07:51:48,desktop,direct,False,289,5,0,65,5,4,0,False,False
s_005154,u_002263,site_001,2026-04-01 07:53:32,mobile,linkedin,False,307,5,0,42,8,20,0,False,False
s_005155,u_002755,site_001,2026-04-01 21:49:03,mobile,facebook,False,385,2,0,83,1,20,0,False,False
s_005156,u_000262,site_002,2026-04-01 15:46:17,mobile,linkedin,False,59,3,0,28,5,13,0,False,False
s_005157,u_000517,site_001,2026-04-01 00:03:29,mobile,instagram,False,99,6,0,19,4,10,0,False,False
s_005158,u_000890,site_002,2026-04-01 03:56:28,tablet,facebook,False,318,2,0,95,5,20,0,False,False
s_005159,u_000625,site_002,2026-04-01 04:26:32,tablet,facebook,False,541,3,0,61,2,10,0,False,False
s_005160,u_002692,site_002,2026-04-01 08:41:21,desktop,google,False,156,4,0,61,4,19,0,False,False
s_005161,u_000420,site_002,2026-04-01 22:11:35,tablet,direct,True,326,4,0,21,4,10,423,False,False
s_005162,u_001271,site_001,2026-04-01 17:18:09,mobile,facebook,False,451,2,0,23,3,20,0,False,False
s_005163,u_000435,site_002,2026-04-01 07:00:37,desktop,linkedin,False,284,4,0,19,3,2,0,False,False
s_005164,u_000042,site_001,2026-04-01 02:56:03,mobile,google,True,319,4,0,45,4,4,367,False,False
s_005165,u_002152,site_001,2026-04-01 22:32:30,tablet,google,False,389,3,0,44,6,7,0,False,False
s_005166,u_000646,site_002,2026-04-01 20:27:29,tablet,instagram,False,12,5,0,68,2,12,0,False,False
s_005167,u_002997,site_002,2026-04-01 13:50:18,tablet,google,False,513,5,0,71,12,8,0,True,False
s_005168,u_000517,site_001,2026-04-01 23:23:31,desktop,facebook,False,568,4,0,56,1,19,0,False,False
s_005169,u_000524,site_002,2026-04-01 11:37:39,tablet,direct,False,419,3,0,11,9,3,0,False,False
